"","EmployeeID","age","length_of_service","gender_short","termtype_desc","length_categ","emp_categ","age_dec","EStatus","ESY"
"3319",1980,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3329",1985,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3339",1987,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3349",1988,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3359",1990,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3369",1992,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3379",1993,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3389",1994,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3399",1995,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3409",1996,63,24,"M","Not Applicable","C","Worker","60s",0,9
"48417",1998,56,17,"F","Voluntary","C","Worker","50s",1,3
"48418",2002,62,23,"F","Involuntary","C","Management","60s",1,8
"3430",2003,63,24,"M","Not Applicable","C","Management","60s",0,9
"3440",2004,63,24,"F","Not Applicable","C","Management","60s",0,9
"3450",2005,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3460",2008,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3470",2009,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3480",2011,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3490",2014,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3500",2015,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3510",2016,63,24,"M","Not Applicable","C","Management","60s",0,9
"3520",2018,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3530",2021,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3540",2022,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3550",2024,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3560",2030,63,24,"F","Not Applicable","C","Worker","60s",0,9
"3570",2034,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3580",2036,63,24,"M","Not Applicable","C","Worker","60s",0,9
"3590",2039,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3600",2040,62,24,"M","Not Applicable","C","Management","60s",0,9
"48419",2042,61,23,"M","Involuntary","C","Management","60s",1,8
"3618",2044,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3628",2046,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3638",2047,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3648",2048,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3658",2049,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3668",2053,62,24,"M","Not Applicable","C","Management","60s",0,9
"3678",2055,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3688",2056,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3698",2058,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3708",2060,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3718",2061,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3728",2063,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3738",2065,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3748",2067,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3758",2068,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3768",2070,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3778",2071,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3788",2073,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3798",2074,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3808",2075,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3818",2076,62,24,"F","Not Applicable","C","Management","60s",0,9
"3828",2077,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3838",2080,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3848",2081,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3858",2082,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3868",2084,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3878",2085,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3888",2086,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3898",2088,62,24,"M","Not Applicable","C","Management","60s",0,9
"3908",2089,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3918",2090,62,24,"M","Not Applicable","C","Worker","60s",0,9
"3928",2091,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3938",2093,62,24,"M","Not Applicable","C","Management","60s",0,9
"3948",2094,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3958",2095,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3968",2096,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3978",2100,62,24,"F","Not Applicable","C","Worker","60s",0,9
"3988",2101,62,24,"M","Not Applicable","C","Worker","60s",0,9
"48420",2103,62,24,"M","Involuntary","C","Worker","60s",1,9
"4007",2105,62,24,"F","Not Applicable","C","Worker","60s",0,9
"4017",2108,62,24,"F","Not Applicable","C","Worker","60s",0,9
"4027",2110,62,24,"M","Not Applicable","C","Worker","60s",0,9
"4037",2111,62,24,"M","Not Applicable","C","Worker","60s",0,9
"4047",2112,62,24,"F","Not Applicable","C","Worker","60s",0,9
"4057",2113,62,24,"F","Not Applicable","C","Worker","60s",0,9
"4067",2114,62,24,"F","Not Applicable","C","Management","60s",0,9
"4077",2115,62,24,"M","Not Applicable","C","Worker","60s",0,9
"4087",2116,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4097",2117,62,23,"M","Not Applicable","C","Management","60s",0,9
"4107",2118,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4117",2119,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4127",2120,62,23,"M","Not Applicable","C","Management","60s",0,9
"4137",2122,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4147",2123,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4157",2125,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4167",2126,62,23,"M","Not Applicable","C","Worker","60s",0,9
"48421",2127,58,19,"F","Voluntary","C","Worker","50s",1,5
"4182",2130,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4192",2131,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4202",2132,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4212",2134,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4222",2142,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4232",2143,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4242",2145,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4252",2146,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4262",2148,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4272",2149,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4282",2152,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4292",2153,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4302",2154,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4312",2155,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4322",2156,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4332",2159,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4342",2161,62,23,"M","Not Applicable","C","Management","60s",0,9
"4352",2162,62,23,"M","Not Applicable","C","Worker","60s",0,9
"48422",2164,56,18,"M","Voluntary","C","Worker","50s",1,4
"4366",2165,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4376",2166,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4386",2169,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4396",2170,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4406",2172,62,23,"F","Not Applicable","C","Management","60s",0,9
"4416",2173,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4426",2177,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4436",2178,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4446",2179,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4456",2180,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4466",2181,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4476",2183,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4486",2187,62,23,"M","Not Applicable","C","Management","60s",0,9
"4496",2188,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4506",2189,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4516",2190,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4526",2192,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4536",2194,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4546",2195,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4556",2201,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4566",2202,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4576",2203,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4586",2204,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4596",2205,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4606",2206,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4616",2207,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4626",2210,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4636",2211,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4646",2213,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4656",2214,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4666",2215,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4676",2217,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4686",2218,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4696",2219,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4706",2221,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4716",2222,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4726",2223,62,23,"F","Not Applicable","C","Worker","60s",0,9
"4736",2225,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4746",2226,62,23,"M","Not Applicable","C","Worker","60s",0,9
"4756",2229,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4766",2230,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4776",2231,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4786",2232,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4796",2235,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4806",2236,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4816",2237,61,23,"M","Not Applicable","C","Management","60s",0,9
"4826",2238,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4836",2240,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4846",2241,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4856",2242,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4866",2243,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4876",2245,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4886",2246,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4896",2247,61,23,"F","Not Applicable","C","Management","60s",0,9
"4906",2248,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4916",2250,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4926",2251,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4936",2252,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4946",2253,61,23,"M","Not Applicable","C","Worker","60s",0,9
"4956",2254,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4966",2255,61,23,"M","Not Applicable","C","Management","60s",0,9
"4976",2256,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4986",2257,61,23,"F","Not Applicable","C","Worker","60s",0,9
"4996",2259,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5006",2260,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5016",2261,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5026",2262,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5036",2264,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5046",2265,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5056",2269,61,23,"F","Not Applicable","C","Management","60s",0,9
"5066",2271,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5076",2272,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5086",2273,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5096",2274,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5106",2275,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5116",2276,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5126",2277,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5136",2280,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5146",2282,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5156",2283,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5166",2286,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5176",2290,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5186",2293,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5196",2294,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5206",2295,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5216",2296,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5226",2297,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5236",2298,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5246",2299,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5256",2302,61,23,"F","Not Applicable","C","Management","60s",0,9
"5266",2305,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5276",2308,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5286",2309,61,23,"M","Not Applicable","C","Worker","60s",0,9
"48426",2310,53,15,"M","Voluntary","B","Worker","50s",1,2
"5298",2311,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5308",2312,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5318",2314,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5328",2315,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5338",2317,61,23,"F","Not Applicable","C","Management","60s",0,9
"5348",2318,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5358",2319,61,23,"F","Not Applicable","C","Management","60s",0,9
"5368",2320,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5378",2321,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5388",2322,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5398",2323,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5408",2324,61,23,"M","Not Applicable","C","Worker","60s",0,9
"48427",2325,61,23,"F","Involuntary","C","Worker","60s",1,9
"5427",2326,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5437",2329,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5447",2330,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5457",2331,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5467",2333,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5477",2334,61,23,"F","Not Applicable","C","Management","60s",0,9
"5487",2335,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5497",2339,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5507",2341,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5517",2343,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5527",2344,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5537",2347,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5547",2349,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5557",2351,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5567",2352,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5577",2354,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5587",2355,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5597",2356,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5607",2357,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5617",2358,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5627",2359,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5637",2362,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5647",2363,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5657",2364,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5667",2366,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5677",2367,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5687",2368,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5697",2370,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5707",2371,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5717",2372,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5727",2373,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5737",2374,61,23,"M","Not Applicable","C","Worker","60s",0,9
"5747",2376,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5757",2377,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5767",2378,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5777",2379,61,23,"M","Not Applicable","C","Management","60s",0,9
"48435",2380,61,23,"M","Involuntary","C","Worker","60s",1,9
"5796",2381,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5806",2382,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5816",2384,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5826",2385,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5836",2387,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5846",2390,61,23,"F","Not Applicable","C","Worker","60s",0,9
"5856",2391,60,23,"F","Not Applicable","C","Worker","60s",0,9
"5866",2393,60,23,"F","Not Applicable","C","Worker","60s",0,9
"5876",2394,60,23,"F","Not Applicable","C","Worker","60s",0,9
"5886",2397,60,23,"M","Not Applicable","C","Worker","60s",0,9
"5896",2399,60,23,"M","Not Applicable","C","Worker","60s",0,9
"5906",2401,60,23,"M","Not Applicable","C","Worker","60s",0,9
"5916",2403,60,23,"M","Not Applicable","C","Worker","60s",0,9
"5926",2407,60,23,"M","Not Applicable","C","Worker","60s",0,9
"5936",2408,60,23,"M","Not Applicable","C","Worker","60s",0,9
"5946",2409,60,23,"F","Not Applicable","C","Worker","60s",0,9
"5956",2410,60,23,"F","Not Applicable","C","Worker","60s",0,9
"5966",2413,60,23,"M","Not Applicable","C","Worker","60s",0,9
"48445",2415,52,14,"M","Voluntary","B","Worker","50s",1,1
"5977",2416,60,23,"M","Not Applicable","C","Worker","60s",0,9
"5987",2418,60,23,"M","Not Applicable","C","Worker","60s",0,9
"5997",2420,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6007",2421,60,23,"F","Not Applicable","C","Worker","60s",0,9
"6017",2422,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6027",2423,60,23,"F","Not Applicable","C","Worker","60s",0,9
"6037",2424,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6047",2427,60,23,"F","Not Applicable","C","Worker","60s",0,9
"6057",2428,60,23,"F","Not Applicable","C","Worker","60s",0,9
"6067",2430,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6077",2431,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6087",2432,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6097",2433,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6107",2434,60,23,"F","Not Applicable","C","Worker","60s",0,9
"6117",2436,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6127",2438,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6137",2441,60,23,"F","Not Applicable","C","Worker","60s",0,9
"48450",2442,59,22,"M","Involuntary","C","Management","50s",1,8
"6155",2443,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6165",2444,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6175",2446,60,23,"F","Not Applicable","C","Worker","60s",0,9
"6185",2447,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6195",2449,60,23,"F","Not Applicable","C","Worker","60s",0,9
"6205",2450,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6215",2451,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6225",2454,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6235",2455,60,23,"F","Not Applicable","C","Worker","60s",0,9
"6245",2457,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6255",2458,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6265",2461,60,23,"M","Not Applicable","C","Worker","60s",0,9
"6275",2462,60,22,"M","Not Applicable","C","Worker","60s",0,9
"6285",2466,60,22,"F","Not Applicable","C","Worker","60s",0,9
"6295",2468,60,22,"F","Not Applicable","C","Worker","60s",0,9
"6305",2470,60,22,"M","Not Applicable","C","Worker","60s",0,9
"6315",2471,60,22,"M","Not Applicable","C","Worker","60s",0,9
"6325",2472,60,22,"M","Not Applicable","C","Worker","60s",0,9
"48458",2474,59,21,"M","Involuntary","C","Worker","50s",1,8
